Competitor_Sales,Advertising_Spend,Price,Customer_Rating,Product_Availability,Market_Share
4915,25556.496959918477,93.77265675848409,4.985593174716222,0,23.15104679049843
2073,20461.760094031342,21.31518420930036,4.184029609709134,1,32.18994689598981
2328,27446.8983192372,76.33868953888461,4.014936281712018,0,23.340755801450328
2417,31769.552585859154,97.71326302017967,1.8620030354702042,0,28.68274215999731
4734,34040.88651404337,14.697876614047447,2.344028235960435,0,33.17273657439411
2526,27091.57843541188,71.39744925639494,2.862730167049118,0,29.55622212783672
4244,36349.681299107855,52.133872717092736,4.093524191128999,0,37.83779767366388
1401,7922.6244144997845,62.12577298372499,4.6598634603118745,1,9.346541014924606
2539,11387.142054209688,17.68072028358924,1.7565564000919385,0,13.403940218769725
509,41118.01519963924,13.870625668024553,4.6894699386804115,0,42.39275767458913
760,16803.870914474344,70.01799944958296,3.782498609416232,0,22.227522282130817
2173,2121.797423829892,84.09784868386461,3.4430829227401545,1,7.115345608502425
2719,8535.766333733523,80.38138014396705,1.799365085127758,1,2.2962010046175476
2560,11957.10729031925,58.94251550796136,1.2221001312366022,1,11.128076856504052
4213,47908.82150683477,18.988013902256036,3.2738595940317596,1,56.452292705732965
2119,29079.030017611614,71.92399994524123,3.6060627333155697,0,28.642467728060485
820,46703.80628333649,31.769999519873135,1.843125797418753,0,41.67182216259736
1842,29183.004174334623,91.99618324906453,3.2258248233018256,1,34.40544615579105
2876,24488.367566754736,85.44388235911345,4.425973611050294,1,22.833318028299985
3332,16372.656868510707,73.84446703786517,4.34026378182008,1,14.623063882295298
3324,30712.176277235405,95.39613602480173,4.709420722345189,1,38.78536377611523
2494,7820.703206258962,12.827963936014564,2.4635432382275217,0,14.515287126893568
3458,45014.819737342594,76.25803825546858,2.272198290203675,1,43.22056287249315
2538,41637.2878519229,39.72185014027648,3.9977040239232347,1,40.80670756872896
3990,16559.040945960114,91.54592971177287,2.72444962038802,1,16.86736750662497
4177,47687.07885246342,34.000767699577985,1.3501946561111224,1,61.46998442232659
1618,41434.83760336284,75.23708493835153,2.131204522681999,1,42.57607647428438
2104,33649.03740591695,88.98823176857033,2.6743291421259565,1,32.579314994774656
4527,6966.333645138465,13.749113654441418,2.170065701905008,1,13.53701766593482
735,24433.46712935554,45.78828216328325,2.3288222837892865,0,22.871706814763076
2469,25799.27018749079,78.60781288197448,2.175103624697563,0,20.60044250072273
4929,12395.016559903625,50.942700055682835,1.1659966687323178,0,7.880512470618893
2408,4918.304323605795,34.05273668142358,3.54837880329777,0,5.735038485124591
875,39059.45789311294,29.782481394087103,3.389169681413877,0,41.0973247876519
4030,6979.717554095357,21.83664402247401,3.6135339939147224,0,10.237585178432806
3135,30120.24677752696,87.1416603870654,1.7692395841345099,1,23.721137362918782
2070,46886.00952029937,61.78198629264004,2.182618166449941,1,43.70965706603475
3060,43929.15443730408,16.874645049231038,3.478463707779689,0,50.41367663298886
3891,14609.878563713795,44.43222912135719,3.3985102738396855,1,17.35764129029668
3465,42720.983240012,43.09602857245989,3.0253212374170713,0,45.29883512515866
4143,1016.292799903981,26.35652716385167,2.4016530000407896,1,10.795433900322806
4350,1866.7026710496039,49.195686292497165,4.65172401909876,1,6.634253273579963
1372,30525.105028300382,39.88894288538228,2.359080969195375,1,42.308827642156814
1752,18875.112738081945,40.76233349429643,2.8224766257490064,1,22.207280339263374
1814,19936.58121679821,76.51239020091629,3.712455323816835,1,17.473954889926066
3398,28657.613443265243,30.093704695467668,3.1720857234670565,1,38.740330615887586
577,10397.340324001168,67.76739629698199,2.3875439054575422,0,7.998052166677061
3121,11376.01218260844,61.35846614928414,2.7425791618260393,0,-1.24309686733854
4727,24745.47776392437,61.128326110408054,4.177923271414024,1,26.968475986535694
1100,37958.42367284929,69.67066115275983,2.1125166219464497,0,33.970511611746424
1565,31355.389818971795,59.35438325760886,1.5690209591072617,1,36.59073034286711
2636,15570.397363605105,89.13296033617462,2.2526528073191083,0,6.674573519624025
2949,22086.52169793714,70.80220827552338,4.398136861951605,1,22.13930050389665
2843,9362.573168949923,59.22669262342493,1.3559588594253866,0,12.490018505760496
2363,4656.860902517004,84.67868082588804,4.966784293489807,1,8.094604070528714
1818,39352.10599646331,64.55319084401317,3.16401159571065,0,38.36752597861762
4097,14003.983050221535,36.20298230066611,4.9393829758683765,1,16.480022439526508
4262,9710.553004711162,28.638542635891408,4.755985688343911,0,18.117398752184997
2690,34889.28472289665,23.70950070964109,2.811254856843667,1,37.99433864952853
1492,31284.532040072114,90.95096912914914,1.7939642984213964,1,21.938217397964006
3212,32026.29167465974,73.91218886182592,1.6595391062605538,1,24.374918294358928
2692,12215.835637484068,94.36405943478887,1.95995745547983,0,2.626984032739431
1748,12399.631389571368,64.29626251434487,3.840530562258149,0,8.68828819383378
3554,11819.328859496318,52.60607933454213,2.0917999789259514,0,15.412489683755686
4533,9513.87718745243,15.37448400738004,2.3657010784171932,1,16.704797736651003
2497,33130.45995552116,70.44780533914269,2.795115215978459,0,36.354282135492774
4187,42552.77837722067,62.398788379140804,4.652930721685825,1,45.64125872652086
2651,36491.5560141564,99.11880042288593,1.7575736715393844,0,28.88167937594579
4518,39812.58805426662,31.524290000401873,1.0201062104392125,0,37.57846092564817
3610,20835.12302517479,57.76636197581523,1.2403856415126806,0,22.644765975149173
2470,33049.7139732279,68.58616016062653,4.619065366720472,0,26.32848958062705
697,18357.575781793952,68.01320572681092,3.5900658593734525,1,16.16395641107265
3126,26749.726476463362,60.51641886535624,2.092162477311227,0,20.445681407028104
1702,24600.107480208255,79.92352092945029,1.7087700040447644,0,26.824733128294792
2535,9667.470112048866,28.44830885741348,2.1770669465484573,1,8.789485502168843
977,19966.85925644591,75.30644802469743,1.4591877090051204,1,7.174645694787536
1754,48227.2914986352,65.77611142897803,4.766131641137765,0,52.299061849246876
1422,13180.432628032162,90.6467600615116,4.136824697461067,0,10.538835042333567
919,7556.383077694947,86.24749951302235,2.849564707650163,1,1.8461185032682286
2704,21510.45045957283,38.36323352192979,4.459850420460808,1,23.293668164672326
3097,39726.549057147255,34.86135924776377,1.9978328171729292,1,36.7386548709127
1620,29525.263259218642,98.34879914672031,3.868482273888774,0,30.97014946660738
3568,34367.76653467398,57.45386628237309,4.424529996054973,0,38.59037673133584
1450,10295.047560559182,91.57788675229932,2.4270748464930905,0,5.0015798001627845
2836,31328.461457378355,24.749292140243398,4.029857781802871,1,31.422053422728077
2743,16851.519350662216,67.85370233201569,2.1802893970572375,1,13.582261294635517
3145,41880.86493178361,82.88741686245275,2.195428541036123,1,39.286119615610716
2357,31835.641494526073,95.26557246278021,1.4282287142167442,0,26.65881391797899
2365,10743.957610989499,40.36061269153211,2.760232186037595,1,13.032782628870322
3412,4166.217312360221,75.24830529316472,3.918847625989689,0,-0.13388129911451507
3353,3089.027255064604,58.49317081356571,4.760883222285139,1,-5.254406344681784
3728,19199.019814856896,15.456603345982138,3.4151879677163843,0,33.48182921595112
4219,14026.70569606136,72.0999763578049,4.452542150942956,0,9.173607991624126
3728,32658.416049662894,72.10869024140591,4.289978597160909,1,24.202714426509427
2871,25467.357913952295,93.75461243618832,1.6933722119011234,0,20.131219159156185
3391,14034.944622263656,54.758120155207514,2.943269715650526,1,5.903079521890351
4256,8312.65111955863,30.72258286394632,1.467694142101566,0,4.151787374492703
4725,7232.78837168503,14.010744110381124,3.72861264624654,1,16.03319138218414
594,43368.35921488047,47.407796801731514,4.799598672984304,1,57.090213223046156
3174,12930.420451838494,37.17250300697516,1.548357832315026,0,14.247444857132914
2455,32933.82174763745,78.49794754214881,3.9355325232101652,1,30.759295685458493
1293,40723.61047132705,41.884098835694196,3.528952603471444,0,43.33600802266631
2334,31089.984248052067,95.41640766833595,3.334420148032399,1,19.17425399140876
2616,43118.696350700346,96.60791826890058,2.560480938753357,1,36.32510585549125
4606,20227.29235489525,65.88177311959373,2.4205265910152503,1,16.23126020533165
3825,47854.887341798465,93.57942583133946,1.1809967560755514,1,41.62558158150152
3419,7524.10520472675,78.47689100630461,1.8716348330080539,0,13.130633833581252
3097,6005.326953219366,59.21736768776135,1.0607075291473076,1,-7.478971200923349
3705,33275.91516416473,26.22771418805003,3.325668422328082,1,35.26609253214347
1314,47198.72592924983,51.2738149162456,1.4234129435116354,0,35.750622604689305
845,40635.289620180076,60.47870170263558,4.492077576118865,0,41.05475413590171
2849,4744.42611246452,87.75654226615092,3.092572082788661,0,-2.169094654163218
862,14689.017982801102,53.32000388820984,3.7987596362348337,0,9.482805328942785
2943,46585.62535705336,90.7907205410161,2.643428367361986,0,47.358870190324616
2765,13399.863207238443,70.6914081121122,3.2423192360041946,0,14.09359938728776
2688,39277.350765559044,22.329915674830424,4.770636707866522,1,50.56491076207928
3505,41431.477600506485,99.54832323925837,1.330936158494683,0,31.480248470232542
3781,25277.15306958811,57.45093946785214,2.0157510876947846,1,23.209978919292052
1484,19931.096582567458,45.2672466768171,4.119953307642177,0,31.61748173625167
2139,23056.097188568223,69.32023880225739,1.3949488275306634,1,18.900369987858248
1327,12121.270023902844,19.800398258293516,1.3026444156164434,1,16.786301775103585
3230,44580.154890313366,67.28847820780189,2.4461655950161543,1,39.65635674598184
4031,23080.363179758137,54.841240044934565,1.3686718338897292,0,23.91366955986544
4951,44240.51258234889,46.60066629987248,3.3403137688248123,0,43.51647669098476
3435,6178.98051540743,95.77180190610092,1.9051010032663993,0,-9.070109548968224
4376,49425.48827900644,57.02857450588479,4.58279185279749,0,52.85030009440772
626,22720.381284737294,29.72057315229446,4.134000323381027,1,25.66480890325009
3677,3343.710199311168,51.30671314395688,3.7988208243979047,0,-2.3132262632750216
3556,2863.0705636352905,92.74486641154054,3.4677761095380077,1,1.4816003999231213
1103,37564.15561661009,25.84859241975352,4.453862921365854,1,39.419389792599844
3949,33292.74117598036,29.256133481941323,1.8922482461710275,0,49.614830712441695
4646,40304.39734825179,11.172661098137537,4.49243537105691,0,40.849790813483516
4033,6163.009163687492,11.277104445619045,4.157969193696209,0,7.2866123942673084
3867,2742.9724847418693,84.64524642626613,3.992643305550742,1,6.6114899864556955
3868,25920.385182931346,75.89103461586602,3.245022712299696,0,24.156217742743692
4297,19992.166342655706,41.95369508067624,1.9849766438824004,1,24.012761668663977
2292,23635.399896876832,72.84800415048156,2.6941916639675854,0,23.640938079253345
3361,49587.83203464343,45.56853336789732,4.174282618155207,1,50.4680082945082
3976,48566.74792586284,95.76071163980447,1.1271139374292978,0,34.34944267134282
3917,47173.454093986446,97.03474132834313,4.1282030770550335,0,51.08180151890236
2145,39408.29116161602,45.3514398228409,1.960282961950266,1,32.35146217528597
1705,18387.22665258763,86.87997157067812,1.577236802886412,0,15.648232907113446
3530,21194.41558287581,79.57801375277195,1.4628052727212086,0,20.757218539325272
3372,27931.1861422273,37.89999434546104,1.1090000478032604,0,25.724597783137913
3572,41696.18836383716,30.88358460109954,3.0943459408858116,0,43.27578410705982
2354,4366.92879339512,51.24111853535504,1.873039490774918,0,-1.9297346018956496
4521,21790.547408359518,80.32139565529656,4.957727063118526,0,25.98757555258842
3208,5048.2655095041655,96.41510062558709,3.297747023488823,0,-13.227394661484958
4002,26218.22174210207,78.72211619799153,1.5515410774240417,1,25.027723972435055
1832,45046.140376305535,86.9686286516533,3.7550501632454614,1,44.4567595425097
701,39341.76130363296,64.27578755534648,4.590974266038901,0,40.982052581577705
4007,12164.278459612387,85.18670477579133,3.9807179814784575,0,12.818555318309409
4712,48823.55163034083,80.5978772203076,1.3057594441577907,0,36.50750083696501
1074,33700.16950427499,43.928698773365205,4.583536724770639,1,26.409409636100335
1036,1510.9572704727502,59.6791271908649,4.175717543439859,1,6.237354988035786
2125,13515.260749575757,82.42778097907254,1.6332156004224574,0,15.121644713436867
2622,13774.95169607591,14.145106077096074,1.2071435549312675,1,6.077718338545152
885,4393.461008007136,82.7271354120247,3.229242301257234,0,-2.68316831566293
3781,48031.49938572052,26.00993116441211,1.6241432453599076,0,52.44041722513631
974,24434.509434220265,56.32152554092951,4.338363810381088,0,29.27353330062375
917,44894.91527122221,82.74478956003439,2.433338626686695,0,56.3026558501257
4100,16788.559668786787,32.84389703410254,4.6515697789463015,1,28.18559686739863
1454,7136.444951208529,32.122669537553776,3.262752688564023,1,14.62680573404644
1705,24242.46938540448,46.248795861602666,1.7306895369586726,0,19.26002537318715
4620,6583.875101001541,90.5178517819871,1.5583954694392004,1,3.2729098436346433
2490,24814.759645899456,10.03985032934871,3.3058897502310156,1,37.899622425803464
4072,46094.56187975098,91.12447869777415,4.047534447449776,0,44.255229079508595
4880,26517.638949876422,23.8426322177447,4.126022590968729,1,31.799348041353745
4658,31208.48661785909,99.10777384607339,2.103029617765125,0,26.21053610181667
3213,8675.283411716606,95.93622937346213,1.81698703564867,0,-0.6068588616934418
2703,3143.0456681185046,54.5207670632155,1.0670252179695296,0,1.1698369683525844
3620,6429.590146810545,56.144822303136536,3.7167966048046774,0,9.468561817484654
1466,30328.047208533917,53.339440624826885,1.306273033734156,1,35.00658127942283
3932,5655.573250622929,67.18992810935703,2.683044807063703,0,3.3557078412611174
1188,19423.65160712426,18.164953201143796,3.4067286560731844,1,27.79425632947378
4743,27954.505082449643,12.935615350740985,4.748435779678708,0,35.3599886967727
4201,20043.987132862505,15.193263557430896,2.2472085478230746,0,26.217875081676787
841,9020.506271799772,49.99288143173629,1.9990886497860791,1,6.769103149238813
2224,14415.77406819122,34.7993145297535,3.6166406171443937,0,21.036488784230688
4922,46487.559109580274,65.98356061338944,3.4769561282143266,1,50.484294450112216
2292,34123.13150373141,99.31980604373011,2.3284391332324983,1,23.51474850053436
2259,25306.34409531444,44.769085576881935,4.712407342039146,0,35.76612732505754
3712,1623.0296093577824,61.6457128694062,4.379449309958531,0,3.384970007594117
1489,49628.354623984036,47.40435063166019,1.8959301834603246,0,46.33079645460793
2762,33901.291809837516,86.25445009496734,1.9565701817380927,0,25.638946605466863
2982,16529.2013899023,91.20127631160143,3.0492013875483224,0,14.998477924330007
1451,44084.16433989407,88.9620050984734,4.094288406922882,0,43.353432199374886
1222,13663.149394299087,97.69350148113318,1.1761615175538576,1,8.100158209001915
3889,27656.812379954827,12.476726662637375,3.7733406149388267,1,35.90692486516114
2579,32167.467422761427,85.58345459309778,3.592943589528388,0,33.83793236925932
3217,11832.105201232695,77.6594955735184,1.925920383651953,1,21.799416991950054
2832,48941.4666612292,30.582496846032832,3.725412052965395,1,53.53249986921596
3876,37661.40339297088,96.06880840487747,4.76073276500833,0,33.90312114963693
2000,28332.848050042427,23.33601354069509,1.187143379887074,0,18.274466794055897
785,9849.135310589743,71.15949344205175,2.27860822116825,1,1.313818417768136
3995,3639.05214290328,30.240119513432123,2.752706866665421,0,12.297197178655463
2565,16682.93179352819,48.82425838966672,4.597041435698758,1,24.59421135982457
1268,37906.179459756735,74.7243907250112,4.849045786436626,0,33.3819017275539
3557,14197.233616799229,60.6992177829742,2.776460985985329,1,26.00129601546857
4789,27438.25480427975,48.47516481953005,4.000113648568765,1,32.224788007771814
2661,36669.411659806414,39.370458783878846,3.126644095057932,1,41.28723757093609
3793,6289.242017676753,85.56936901379113,3.151131738965506,1,15.255694493909056
1446,34579.602789677796,22.943291528333233,2.1123980602654258,0,45.207348361516395
3835,5501.673497792191,48.709258887682005,1.867824983455518,0,8.27208495509583
4650,48291.35736422283,91.3381814597628,2.1520213836961646,1,47.607651689770165
1981,24931.31237318204,86.1264595413971,3.2253120290283173,1,27.383215957953304
2401,8383.129277783992,46.0847586225742,1.116620744088356,0,4.803059245143203
3951,17776.798165643777,78.67975272411775,4.628995777425623,0,20.60077893580423
4564,21257.40601546781,84.08447476379733,1.6251348381991049,1,18.97083068585985
554,38151.06554275033,89.99986816032667,1.8803547074855462,1,32.277875169796694
2323,37427.765517753855,59.00551921443052,3.0731047057905854,1,32.8463254593142
3962,30985.08476152922,28.40147974492406,3.8404590653491173,1,34.49520291119171
3579,6190.604915366155,32.977816885353846,1.3829162189775892,1,0.7189926252563454
1332,8426.899207796007,36.61252066374438,2.2707787901886487,0,9.62906757616002
4908,5594.089111632275,63.4422232728654,4.874698422297429,1,0.0969778689080254
3306,29281.466381089955,12.95286617157476,2.049371867123783,0,33.790116050717785
2990,43979.7836340588,67.24382219019714,2.2522005802525875,0,33.60343009770343
827,22256.225100483818,42.79188145854088,4.345993962472134,0,24.65165957960897
3810,8881.560523929564,36.5717622240678,1.200857726761821,1,10.146605127450652
3800,28344.073932299383,89.15469136553138,2.8584526752358834,0,29.10124370378066
4175,40775.85862641978,51.4002156022719,2.518467057806681,0,44.034567226223466
3554,37343.89101413357,18.55477409794235,2.2663470396346046,0,41.61977725597795
2643,44191.08820407605,84.40720912236223,2.142798376179058,0,34.43959746796048
1811,14617.202765194525,14.287713169285594,1.3654964194416368,1,20.822466061483027
3691,10503.739496120968,75.4074301751377,2.2593033174065953,1,1.9995962908948322
3038,44111.007811154996,79.65155995935986,1.1722096108626743,0,43.96315013921598
4483,33220.455326123134,41.73423453359723,4.1238554545777415,0,40.433266569327415
664,16235.517570370155,84.2309070650008,2.5929111758320467,1,19.79275678923186
4777,37375.05447805295,56.40934652708081,2.7756153292796464,1,37.40969290398564
1322,40940.800839538024,51.696428794551714,4.574378345800526,1,40.82609411562879
1443,31133.933776715487,14.08629533218233,3.632219935444883,0,30.526481493590772
4925,34706.32138411584,36.10262742840153,1.0322364133684792,1,27.25263479514802
1274,19387.73531769065,93.79089737967698,4.772699291845139,0,11.370170420378166
2698,27396.087699808915,45.264156695515,1.9485778639108449,0,31.47684234276193
3656,26683.799365581952,59.203046850109146,1.4304567390394354,1,28.961492923811903
4742,42554.34176540782,57.88195110858266,4.072512713523529,0,47.67967170788085
4195,42158.235033826946,63.1387980840424,3.0019092634668727,1,41.68296919199007
3952,41801.342998005115,15.519786007895435,2.7350822640720702,0,56.02432610767227
1414,1540.549098860824,42.59586293188555,1.998012318730967,1,0.7862450283141648
1808,37727.72873897552,75.08154464942987,3.1898859594492746,0,37.703930233650546
4677,38175.14311543924,28.050422596568463,2.09753842081035,0,39.325920130757495
1013,34240.56231990195,28.322053979172438,4.606332021148271,1,38.92948063196401
2420,38056.968236681176,10.908154602012225,1.8608179189327712,1,43.84266106350099
4094,42256.54820333873,49.37337339473888,4.537420601823014,1,43.226568621488255
1909,24045.633650987496,89.44609426060798,3.237621702909428,1,18.073378498172357
3690,25600.46046093391,14.671084922857812,4.313952535580964,0,36.16860396685683
4991,7110.988788658134,27.200683854640236,3.85138398344382,1,9.605646537270054
2055,19883.41826932073,37.90760845084796,3.7867804457469942,1,24.333628456105817
1304,32524.89381567743,75.85522629077916,2.297383230780223,0,27.827497049342327
1779,39239.58903121645,67.65720335223278,1.935587725888814,1,36.28728765663755
4077,11643.245786869316,47.434951412366956,1.8435449107231525,1,7.220394874745806
3401,7753.322058802534,78.31620453325381,4.428766628238355,0,5.576291098208396
1887,33489.05822052412,64.86679104912118,4.281707281036081,1,31.46713306863274
3261,1092.1142927206215,90.64367196914972,2.7622941120492293,1,1.768985869211365
3179,9740.256631059161,83.62240742248237,1.5296184539858184,1,5.29667696803921
2606,2424.4976368537327,32.75322454802805,2.5290090079098335,1,8.799947316838917
4723,9177.370774888675,34.42947198707802,3.4773738165476455,1,17.816104031995973
3268,9884.644716349756,21.282082821314706,2.8176126179198113,1,11.09209003437954
